tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0036318	movie	Rosas de otoño	Rosas de otoño	0	1943	\N	72	\N
tt0036319	movie	Russians at War	Russians at War	0	1943	\N	61	Documentary,War
tt0036320	movie	Rákóczi nótája	Rákóczi nótája	0	1943	\N	98	Drama,History
tt0036321	short	Rías de La Coruña - Betanzos y Noya	Rías de La Coruña - Betanzos y Noya	0	1943	\N	13	Documentary,Short
tt0036322	movie	Saddles and Sagebrush	Saddles and Sagebrush	0	1943	\N	54	Western
tt0036323	movie	Sahara	Sahara	0	1943	\N	97	Action,Drama,War
tt0036324	movie	The Saint Meets the Tiger	The Saint Meets the Tiger	0	1941	\N	70	Crime,Drama,Mystery
tt0036325	movie	Salainen ase	Salainen ase	0	1943	\N	102	Crime,Drama,Thriller
tt0036326	short	Saludos Amigos	Saludos Amigos	0	1942	\N	42	Adventure,Animation,Comedy
tt0036327	movie	Salute for Three	Salute for Three	0	1943	\N	74	Comedy,Musical
tt0036328	movie	Salute to the Marines	Salute to the Marines	0	1943	\N	101	Drama,Romance,War
tt0036329	movie	Sangen til livet	Sangen til livet	0	1943	\N	108	Drama
tt0036331	movie	Sant'Elena, piccola isola	Sant'Elena, piccola isola	0	1943	\N	82	Drama,History
tt0036332	movie	Santa Fe Scouts	Santa Fe Scouts	0	1943	\N	55	Drama,Western
tt0036333	movie	Schwarz auf Weiß	Schwarz auf Weiß	0	1943	\N	82	Comedy
tt0036334	short	Scrap Happy Daffy	Scrap Happy Daffy	0	1943	\N	8	Animation,Comedy,Family
tt0036335	movie	Se vende un palacio	Se vende un palacio	0	1943	\N	88	\N
tt0036336	short	Superman: Secret Agent	Secret Agent	0	1943	\N	8	Action,Adventure,Animation
tt0036337	movie	Secret Service in Darkest Africa	Secret Service in Darkest Africa	0	1943	\N	243	Action,Adventure,War
tt0036338	movie	Secrets of the Underground	Secrets of the Underground	0	1942	\N	70	Crime,Drama,War
tt0036339	movie	Seeds of Freedom	Seeds of Freedom	0	1943	\N	67	Drama,War
tt0036340	short	Seeing Hands	Seeing Hands	0	1943	\N	11	Drama,Short,War
tt0036341	movie	The Seventh Victim	The Seventh Victim	0	1943	\N	71	Drama,Horror,Mystery
tt0036342	movie	Shadow of a Doubt	Shadow of a Doubt	0	1943	\N	108	Drama,Film-Noir,Mystery
tt0036343	movie	Shakuntala	Shakuntala	0	1947	\N	76	Drama
tt0036344	movie	Shantytown	Shantytown	0	1943	\N	66	Crime,Drama,Music
tt0036345	movie	Honour Is Precious	Al-sharaf ghali	0	1951	\N	\N	\N
tt0036346	movie	She Has What It Takes	She Has What It Takes	0	1943	\N	66	Comedy,Music,Romance
tt0036347	movie	She's for Me	She's for Me	0	1943	\N	61	Comedy,Music,Romance
tt0036348	movie	Sherlock Holmes Faces Death	Sherlock Holmes Faces Death	0	1943	\N	68	Crime,Horror,Mystery
tt0036349	movie	Sherlock Holmes in Washington	Sherlock Holmes in Washington	0	1943	\N	71	Horror,Mystery,Thriller
tt0036350	movie	The Shipbuilders	The Shipbuilders	0	1943	\N	90	Drama
tt0036351	short	The March of Time, Vol. 9, No. 10: Show Business at War	The March of Time, Vol. 9, No. 10: Show Business at War	0	1943	\N	17	Documentary,Short
tt0036352	movie	La signora in nero	La signora in nero	0	1943	\N	78	Comedy
tt0036354	movie	Silenzio, si gira!	Silenzio, si gira!	0	1943	\N	83	\N
tt0036355	movie	Silver City Raiders	Silver City Raiders	0	1943	\N	55	Drama,Western
tt0036356	movie	The Silver Fleet	The Silver Fleet	0	1943	\N	88	Drama,War
tt0036357	movie	Silver Spurs	Silver Spurs	0	1943	\N	68	Drama,Music,Western
tt0036358	movie	Sing a Jingle	Sing a Jingle	0	1944	\N	62	Musical
tt0036359	short	Sing, Helen, Sing	Sing, Helen, Sing	0	1943	\N	11	Musical,Short
tt0036360	movie	Six Gun Gospel	Six Gun Gospel	0	1943	\N	59	Drama,Western
tt0036361	movie	Sjätte skottet	Sjätte skottet	0	1943	\N	84	Drama,Romance
tt0036362	short	Skirmish on the Home Front	Skirmish on the Home Front	0	1944	\N	13	Drama,Short,War
tt0036363	movie	The Sky's the Limit	The Sky's the Limit	0	1943	\N	89	Comedy,Musical,Romance
tt0036364	movie	Sleepy Lagoon	Sleepy Lagoon	0	1943	\N	65	Comedy,Crime,Musical
tt0036365	movie	Slightly Dangerous	Slightly Dangerous	0	1943	\N	94	Comedy,Romance
tt0036366	movie	Smart Guy	Smart Guy	0	1943	\N	63	Drama
tt0036367	movie	So Proudly We Hail!	So Proudly We Hail!	0	1943	\N	126	Drama,Romance,War
tt0036368	movie	So This Is Washington	So This Is Washington	0	1943	\N	64	Comedy
tt0036369	movie	So's Your Uncle	So's Your Uncle	0	1943	\N	65	Adventure,Comedy,Music
tt0036370	movie	Sogno d'amore	Sogno d'amore	0	1943	\N	\N	\N
tt0036371	movie	Som du vil ha' mig	Som du vil ha' mig	0	1943	\N	85	Comedy,Family
tt0036372	movie	Som du vill ha mej	Som du vill ha mej	0	1943	\N	81	Comedy
tt0036373	movie	Some of the Best	Some of the Best	0	1944	\N	49	Documentary
tt0036374	movie	Someone to Remember	Someone to Remember	0	1943	\N	80	Drama
tt0036375	movie	Something to Shout About	Something to Shout About	0	1943	\N	90	Comedy
tt0036376	movie	Son of Dracula	Son of Dracula	0	1943	\N	80	Drama,Fantasy,Horror
tt0036377	movie	The Song of Bernadette	The Song of Bernadette	0	1943	\N	156	Biography,Drama,Mystery
tt0036378	movie	Song of Russia	Song of Russia	0	1944	\N	107	Drama,Music,Romance
tt0036379	movie	Song of Texas	Song of Texas	0	1943	\N	69	Drama,Music,Western
tt0036380	movie	Sonja	Sonja	0	1943	\N	79	Drama,Mystery
tt0036381	short	Spook Louder	Spook Louder	0	1943	\N	17	Comedy,Horror,Mystery
tt0036382	movie	Spotlight Scandals	Spotlight Scandals	0	1943	\N	79	Comedy,Drama,Music
tt0036383	movie	Spy Train	Spy Train	0	1943	\N	61	Crime,Drama
tt0036384	movie	Stage Door Canteen	Stage Door Canteen	0	1943	\N	132	Comedy,Music,Romance
tt0036385	movie	The City That Stopped Hitler: Heroic Stalingrad	Stalingrad	0	1943	\N	78	Documentary,War
tt0036386	movie	Stand by for Action	Stand by for Action	0	1942	\N	109	Drama,War
tt0036387	movie	Stinsen på Lyckås	Stinsen på Lyckås	0	1942	\N	104	Comedy,Romance
tt0036388	movie	Stora skrällen	Stora skrällen	0	1943	\N	92	Drama
tt0036389	movie	La storia di una capinera	La storia di una capinera	0	1943	\N	\N	Drama
tt0036390	short	The Stork's Holiday	The Stork's Holiday	0	1943	\N	8	Animation,Comedy,Family
tt0036391	movie	Stormy Weather	Stormy Weather	0	1943	\N	78	Comedy,Drama,Music
tt0036392	movie	The Flemish Farm	The Flemish Farm	0	1943	\N	82	Drama,War
tt0036393	movie	The Strange Death of Adolf Hitler	The Strange Death of Adolf Hitler	0	1943	\N	74	Drama,War
tt0036394	movie	The Stranger from Pecos	The Stranger from Pecos	0	1943	\N	55	Drama,Western
tt0036395	movie	A Stranger in Town	A Stranger in Town	0	1943	\N	67	Comedy,Drama,Romance
tt0036396	movie	La sua strada	La sua strada	0	1946	\N	83	\N
tt0036397	movie	Submarine Alert	Submarine Alert	0	1943	\N	66	Thriller,War
tt0036398	movie	Submarine Base	Submarine Base	0	1943	\N	65	Drama
tt0036399	short	Sufferin' Cats!	Sufferin' Cats!	0	1943	\N	8	Adventure,Animation,Comedy
tt0036400	movie	Sanshiro Sugata	Sugata Sanshirô	0	1943	\N	79	Action,Adventure,Drama
tt0036401	movie	Suomisen taiteilijat	Suomisen taiteilijat	0	1943	\N	95	Comedy,Drama,Family
tt0036402	short	Super-Rabbit	Super-Rabbit	0	1943	\N	8	Action,Adventure,Animation
tt0036403	movie	Suspected Person	Suspected Person	0	1942	\N	78	Crime,Drama,Thriller
tt0036404	movie	Susume dokuritsuki	Susume dokuritsuki	0	1943	\N	87	Drama,War
tt0036405	short	Swedes in America	Swedes in America	0	1943	\N	17	Documentary,Short
tt0036406	movie	Sweet Rosie O'Grady	Sweet Rosie O'Grady	0	1943	\N	74	Musical,Romance
tt0036407	movie	Swing Shift Maisie	Swing Shift Maisie	0	1943	\N	87	Action,Adventure,Comedy
tt0036408	movie	Swing Your Partner	Swing Your Partner	0	1943	\N	72	Comedy,Music,Romance
tt0036409	movie	Swingtime Johnny	Swingtime Johnny	0	1943	\N	61	Comedy,Musical
tt0036410	movie	Szerencsés flótás	Szerencsés flótás	0	1943	\N	86	Comedy
tt0036411	movie	Sziámi macska	Sziámi macska	0	1943	\N	87	Comedy,Musical
tt0036412	movie	Szováthy Éva	Szováthy Éva	0	1944	\N	79	\N
tt0036413	movie	T'amerò sempre	T'amerò sempre	0	1943	\N	78	Drama,Romance
tt0036414	movie	Tarzan Triumphs	Tarzan Triumphs	0	1943	\N	76	Action,Adventure,War
tt0036416	movie	Taxi, Mister	Taxi, Mister	0	1943	\N	46	Comedy
tt0036417	movie	Tempesta sul golfo	Tempesta sul golfo	0	1943	\N	85	Drama
tt0036418	movie	Tender Comrade	Tender Comrade	0	1943	\N	102	Drama,Romance,War
tt0036419	movie	Tennessee Johnson	Tennessee Johnson	0	1942	\N	103	Biography,Drama
tt0036420	movie	Tenting Tonight on the Old Camp Ground	Tenting Tonight on the Old Camp Ground	0	1943	\N	62	Drama,Music,Western
tt0036421	movie	The Texas Kid	The Texas Kid	0	1943	\N	57	Drama,Western
tt0036422	movie	Thank Your Lucky Stars	Thank Your Lucky Stars	0	1943	\N	127	Comedy,Music
tt0036423	movie	Nazty Nuisance	Nazty Nuisance	0	1943	\N	50	Action,Adventure,Comedy
tt0036424	movie	Theatre Royal	Theatre Royal	0	1943	\N	101	Comedy
tt0036425	short	These Are the Men	These Are the Men	0	1943	\N	12	Short,War
tt0036426	movie	They Came to Blow Up America	They Came to Blow Up America	0	1943	\N	73	Drama,War
tt0036427	movie	They Got Me Covered	They Got Me Covered	0	1943	\N	95	Comedy
tt0036428	movie	They Met in the Dark	They Met in the Dark	0	1943	\N	95	Mystery,Romance,Thriller
tt0036429	short	They Stooge to Conga	They Stooge to Conga	0	1943	\N	18	Comedy,Short,War
tt0036430	movie	This Is the Army	This Is the Army	0	1943	\N	125	Musical
tt0036431	movie	This Land Is Mine	This Land Is Mine	0	1943	\N	103	Drama,War
tt0036432	movie	Thousands Cheer	Thousands Cheer	0	1943	\N	125	Comedy,Drama,Musical
tt0036433	movie	Three Hearts for Julia	Three Hearts for Julia	0	1943	\N	83	Comedy,War
tt0036434	short	Three Little Twirps	Three Little Twirps	0	1943	\N	15	Comedy,Short
tt0036435	short	Three Smart Guys	Three Smart Guys	0	1943	\N	10	Comedy,Family,Short
tt0036436	movie	Thumbs Up	Thumbs Up	0	1943	\N	67	Musical
tt0036437	movie	Thundering Trails	Thundering Trails	0	1943	\N	60	Drama,Western
tt0036438	movie	Ti conosco, mascherina!	Ti conosco, mascherina!	0	1943	\N	78	Comedy
tt0036439	movie	Tiger Fangs	Tiger Fangs	0	1943	\N	59	Action,Adventure,Mystery
tt0036440	movie	Timber Queen	Timber Queen	0	1944	\N	66	Drama
tt0036441	short	Tin Pan Alley Cats	Tin Pan Alley Cats	0	1943	\N	7	Animation,Comedy,Family
tt0036442	short	Tips on Trips	Tips on Trips	0	1943	\N	10	Short
tt0036443	movie	Titanic	Titanic	0	1943	\N	85	Action,Drama,History
tt0036444	short	To Duck... or Not to Duck	To Duck ....or Not to Duck	0	1943	\N	7	Animation,Comedy,Family
tt0036445	short	To the People of the United States	To the People of the United States	0	1943	\N	21	Documentary,Short
tt0036446	short	Tokio Jokio	Tokio Jokio	0	1943	\N	7	Animation,Comedy,Family
tt0036447	movie	Tolle Nacht	Tolle Nacht	0	1943	\N	80	Comedy
tt0036448	short	Tomorrow We Fly	Tomorrow We Fly	0	1943	\N	10	Documentary,Short
tt0036449	movie	Tonight We Raid Calais	Tonight We Raid Calais	0	1943	\N	70	Action,Drama,Romance
tt0036450	movie	Top Man	Top Man	0	1943	\N	74	Comedy,Music,Romance
tt0036451	movie	Tornado	Tornado	0	1943	\N	83	Drama,Romance
tt0036452	short	Tortoise Wins by a Hare	Tortoise Wins by a Hare	0	1943	\N	7	Animation,Comedy,Family
tt0036453	movie	Tositarkoituksella	Tositarkoituksella	0	1943	\N	79	Comedy,Romance,War
tt0036455	short	The Tree in a Test Tube	The Tree in a Test Tube	0	1942	\N	6	Documentary,Short
tt0036456	movie	Tribunal de Justicia	Tribunal de Justicia	0	1944	\N	\N	Drama,Mystery
tt0036457	short	El tribunal de las Aguas	El tribunal de las Aguas	0	1943	\N	10	Documentary,Short
tt0036458	movie	Tristi amori	Tristi amori	0	1943	\N	92	Drama,History
tt0036459	movie	El triunfo del amor	El triunfo del amor	0	1943	\N	91	\N
tt0036460	movie	Truck Busters	Truck Busters	0	1943	\N	58	Drama
tt0036461	movie	True to Life	True to Life	0	1943	\N	94	Comedy,Romance
tt0036462	movie	Tuomari Martta	Tuomari Martta	0	1943	\N	91	Drama
tt0036463	movie	Turbante blanco	Turbante blanco	0	1944	\N	101	\N
tt0036464	movie	Service de nuit	Service de nuit	0	1944	\N	96	\N
tt0036465	movie	Tutta la vita in ventiquattr'ore	Tutta la vita in ventiquattr'ore	0	1943	\N	78	Comedy
tt0036466	movie	Two Señoritas from Chicago	Two Señoritas from Chicago	0	1943	\N	68	Comedy,Musical,Romance
tt0036467	movie	Two Tickets to London	Two Tickets to London	0	1943	\N	78	Drama,War
tt0036468	movie	Two Fisted Justice	Two Fisted Justice	0	1943	\N	54	Drama,Western
tt0036469	movie	Tyttö astuu elämään	Tyttö astuu elämään	0	1943	\N	91	Drama,War
tt0036470	movie	The Last Wagon	L'ultima carrozzella	0	1943	\N	88	Comedy
tt0036471	movie	Um neun kommt Harald	Um neun kommt Harald	0	1944	\N	85	Crime
tt0036472	short	The Unbearable Bear	The Unbearable Bear	0	1943	\N	8	Adventure,Animation,Comedy
tt0036473	movie	Underground Guerrillas	Undercover	0	1943	\N	89	Drama,War
tt0036474	movie	The Underdog	The Underdog	0	1943	\N	65	Drama,Romance,War
tt0036475	short	The Underground World	The Underground World	0	1943	\N	8	Action,Adventure,Animation
tt0036476	movie	Unge viljer	Unge viljer	0	1943	\N	93	\N
tt0036477	movie	Young Blood	Ungt blod	0	1943	\N	80	Drama
tt0036478	movie	Die unheimliche Wandlung des Alex Roscher	Die unheimliche Wandlung des Alex Roscher	0	1943	\N	87	\N
tt0036479	short	The Uninvited Pest	The Uninvited Pest	0	1943	\N	7	Animation,Comedy,Family
tt0036480	movie	The Unknown Guest	The Unknown Guest	0	1943	\N	61	Mystery
tt0036481	short	Unusual Occupations L-2-4	Unusual Occupations L-2-4	0	1943	\N	10	Documentary,Short
tt0036482	movie	Uomini e cieli	Uomini e cieli	0	1947	\N	77	Drama,Romance,War
tt0036483	movie	The Man with the Cross	L'uomo dalla croce	0	1943	\N	72	War
tt0036484	movie	The Song Lantern	Uta andon	0	1943	\N	93	Drama
tt0036485	movie	In the Sands of Central Asia	V peskakh Sredney Azii	0	1943	\N	48	Documentary
tt0036486	movie	Valley of Hell	Le val d'enfer	0	1943	\N	88	Drama,Romance
tt0036487	movie	Valahol Oroszországban	Valahol Oroszországban	0	1942	\N	\N	\N
tt0036488	movie	Valamit visz a víz	Valamit visz a víz	0	1944	\N	98	Drama
tt0036489	short	Valencia antigua y moderna	Valencia antigua y moderna	0	1943	\N	13	Documentary,Short
tt0036490	movie	Valkoiset ruusut	Valkoiset ruusut	0	1943	\N	102	Drama,Romance
tt0036491	movie	La valle del diavolo	La valle del diavolo	0	1943	\N	83	Drama
tt0036492	movie	Varjoja Kannaksella	Varjoja Kannaksella	0	1943	\N	88	Crime,Drama,Thriller
tt0036493	movie	Mystery of the Black Jungle	I misteri della giungla nera	0	1954	\N	80	Action,Adventure,Mystery
tt0036494	movie	Vi mötte stormen	Vi mötte stormen	0	1943	\N	77	Drama,War
tt0036495	movie	Le voyageur de la Toussaint	Le voyageur de la Toussaint	0	1943	\N	102	Crime,Drama
tt0036496	movie	Il viaggio del signor Perrichon	Il viaggio del signor Perrichon	0	1943	\N	78	Comedy
tt0036497	movie	Victory Through Air Power	Victory Through Air Power	0	1943	\N	70	Animation,Documentary,History
tt0036498	short	Victory Vehicles	Victory Vehicles	0	1943	\N	8	Animation,Comedy,Family
tt0036499	movie	La vida inútil de Pito Pérez	La vida inútil de Pito Pérez	0	1944	\N	110	Comedy,Drama
tt0036500	movie	Vietato ai minorenni	Vietato ai minorenni	0	1944	\N	78	\N
tt0036501	movie	Vigdis	Vigdis	0	1943	\N	95	Drama,Romance
tt0036502	movie	La vita è bella	La vita è bella	0	1943	\N	76	Comedy
tt0036503	movie	¡Viva mi desgracia!	¡Viva mi desgracia!	0	1944	\N	95	Comedy
tt0036504	movie	Viviendo al revés	Viviendo al revés	0	1943	\N	82	\N
tt0036505	movie	In the Name of the Motherland	Vo imya Rodiny	0	1943	\N	94	Drama
tt0036506	movie	Day of Wrath	Vredens dag	0	1943	\N	97	Drama,History
tt0036507	movie	En vår i vapen	En vår i vapen	0	1943	\N	83	\N
tt0036508	short	Wackiki Wabbit	Wackiki Wabbit	0	1943	\N	7	Adventure,Animation,Comedy
tt0036509	movie	Wagon Tracks West	Wagon Tracks West	0	1943	\N	55	Drama,Western
tt0036510	short	Wagon Wheels West	Wagon Wheels West	0	1943	\N	18	Drama,Short,Western
tt0036511	movie	Ein Walzer mit dir	Ein Walzer mit dir	0	1943	\N	88	\N
tt0036512	movie	War Department Report	War Department Report	0	1943	\N	47	Documentary
tt0036513	short	War Dogs	War Dogs	0	1943	\N	7	Animation,Short
tt0036514	short	War in the Mediterranean	War in the Mediterranean	0	1943	\N	\N	Documentary,Short
tt0036515	movie	Watch on the Rhine	Watch on the Rhine	0	1943	\N	114	Drama,Thriller
tt0036516	movie	We Dive at Dawn	We Dive at Dawn	0	1943	\N	98	Action,Drama,War
tt0036517	short	We Sail at Midnight	We Sail at Midnight	0	1943	\N	27	Documentary,Short
tt0036518	movie	We've Never Been Licked	We've Never Been Licked	0	1943	\N	103	Action,Drama,Romance
tt0036519	movie	The White Dream	Der weiße Traum	0	1943	\N	93	Comedy,Musical
tt0036520	movie	Wenn der junge Wein blüht	Wenn der junge Wein blüht	0	1943	\N	80	\N
tt0036521	movie	The West Side Kid	The West Side Kid	0	1943	\N	58	Drama
tt0036522	movie	West of Texas	West of Texas	0	1943	\N	59	Drama,Western
tt0036523	movie	Western Cyclone	Western Cyclone	0	1943	\N	62	Drama,Western
tt0036524	short	What We Are Fighting For	What We Are Fighting For	0	1943	\N	10	Drama,Short,War
tt0036525	movie	What a Man!	What a Man!	0	1944	\N	67	Comedy
tt0036526	movie	What a Woman	What a Woman!	0	1943	\N	94	Comedy,Romance
tt0036527	short	What's Buzzin' Buzzard?	What's Buzzin' Buzzard?	0	1943	\N	8	Animation,Comedy,Family
tt0036528	movie	What's Buzzin', Cousin?	What's Buzzin', Cousin?	0	1943	\N	75	Comedy,Romance
tt0036529	movie	Ladies Courageous	Ladies Courageous	0	1944	\N	88	Adventure,Drama,War
tt0036530	movie	Where Are Your Children?	Where Are Your Children?	0	1943	\N	73	Drama,Romance
tt0036531	movie	Whispering Footsteps	Whispering Footsteps	0	1943	\N	54	Crime,Drama,Film-Noir
tt0036533	movie	Whistling in Brooklyn	Whistling in Brooklyn	0	1943	\N	87	Action,Comedy,Crime
tt0036534	movie	White Savage	White Savage	0	1943	\N	76	Adventure,Drama
tt0036535	short	Who Killed Who?	Who Killed Who?	0	1943	\N	8	Animation,Comedy,Crime
tt0036536	movie	Wild Horse Rustlers	Wild Horse Rustlers	0	1943	\N	58	Drama,Western
tt0036537	movie	Wild Horse Stampede	Wild Horse Stampede	0	1943	\N	59	Drama,Western
tt0036538	movie	Wilder Urlaub	Wilder Urlaub	0	1943	\N	84	Drama
tt0036539	short	Wings Up	Wings Up	0	1943	\N	20	Documentary,Short,War
tt0036540	movie	Wintertime	Wintertime	0	1943	\N	82	Comedy,Musical,Romance
tt0036541	movie	Die Wirtin zum Weißen Röß'l	Die Wirtin zum Weißen Röß'l	0	1943	\N	95	Comedy,Musical
tt0036542	short	The Wise Quacking Duck	The Wise Quacking Duck	0	1943	\N	7	Adventure,Animation,Comedy
tt0036543	movie	Wolves of the Range	Wolves of the Range	0	1943	\N	60	Drama,Western
tt0036544	short	Women at War	Women at War	0	1943	\N	21	Drama,Short,War
tt0036545	movie	Women in Bondage	Women in Bondage	0	1943	\N	72	Drama,War
tt0036546	short	Yankee Doodle Daffy	Yankee Doodle Daffy	0	1943	\N	7	Animation,Comedy,Family
tt0036547	short	The Yankee Doodle Mouse	The Yankee Doodle Mouse	0	1943	\N	8	Animation,Comedy,Family
tt0036548	movie	Yanks Ahoy	Yanks Ahoy	0	1943	\N	60	Comedy
tt0036549	movie	Yellow Canary	Yellow Canary	0	1943	\N	84	Drama,Thriller
tt0036550	movie	You Can't Beat the Law	You Can't Beat the Law	0	1943	\N	63	Drama
tt0036551	movie	You're a Lucky Fellow, Mr. Smith	You're a Lucky Fellow, Mr. Smith	0	1943	\N	64	Comedy,Music,Romance
tt0036552	movie	Young Ideas	Young Ideas	0	1943	\N	77	Comedy
tt0036553	movie	Young and Willing	Young and Willing	0	1943	\N	83	Comedy,Romance
tt0036554	movie	The Youngest Profession	The Youngest Profession	0	1943	\N	82	Comedy,Romance
tt0036555	short	The March of Time, Vol. 10, No. 3: Youth in Crisis	The March of Time, Vol. 10, No. 3: Youth in Crisis	0	1943	\N	19	Documentary,Short
tt0036557	movie	Zenélö malom	Zenélö malom	0	1943	\N	82	Comedy,Musical,Romance
tt0036558	movie	Wait for Me	Zhdi menya	0	1943	\N	90	Action,Drama,War
tt0036559	movie	Zirkus Renz	Zirkus Renz	0	1943	\N	88	Drama
tt0036560	movie	Zwei glückliche Menschen	Zwei glückliche Menschen	0	1943	\N	83	Comedy
tt0036561	movie	¡¡Campeones!!	¡¡Campeones!!	0	1943	\N	87	Comedy
tt0036562	movie	Ágrólszakadt úrilány	Ágrólszakadt úrilány	0	1943	\N	98	Comedy
tt0036563	short	Ávila, ayer y hoy	Ávila, ayer y hoy	0	1943	\N	10	Documentary,History,Short
tt0036564	movie	Älskling, jag ger mig	Älskling, jag ger mig	0	1943	\N	78	Comedy,Drama
tt0036565	movie	Éjjeli zene	Éjjeli zene	0	1943	\N	90	Drama
tt0036566	movie	L'éternel retour	L'éternel retour	0	1943	\N	107	Drama,Romance
tt0036567	movie	Ídolos	Ídolos	0	1943	\N	82	Comedy,Romance
tt0036568	movie	Ópiumkeringö	Ópiumkeringö	0	1943	\N	66	\N
tt0036569	movie	Ördöglovas	Ördöglovas	0	1944	\N	82	Adventure,History
tt0036570	movie	Örlogsmän	Örlogsmän	0	1943	\N	92	Drama,Romance
tt0036571	movie	...och alla dessa kvinnor	...och alla dessa kvinnor	0	1944	\N	111	Drama
tt0036572	movie	1812	Kutuzov	0	1944	\N	95	Drama
tt0036573	movie	Two Thousand Women	Two Thousand Women	0	1944	\N	81	Comedy,Drama,War
tt0036574	movie	January 30, 1945	Der 30. Januar 1945	0	1965	\N	146	Documentary
tt0036575	movie	Derrière la façade	Derrière la façade	0	1939	\N	85	Comedy,Crime,Drama
tt0036576	short	50th Anniversary of Motion Pictures	50th Anniversary of Motion Pictures	0	1944	\N	\N	Short
tt0036577	movie	The Abandoned	Las abandonadas	0	1945	\N	103	Drama,Romance,War
tt0036578	movie	Abroad with Two Yanks	Abroad with Two Yanks	0	1944	\N	80	Adventure,Comedy,Romance
